COMPONENT_ALIB_ID,COMPONENT_NAME,COMPONENT_LIB_ID,COMPONENT_TYPE,CLONE_SET_ID,BLANK
238-POL-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,238-POL-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
24-ORDCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,24-ORDCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
25-FABTRY-TGTACQ|org.cougaar.mlm.plugin.generic.GenericTablePlugin,25-FABTRY-TGTACQ|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
263-FLDSVC-CO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,263-FLDSVC-CO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
27-TCBN-MVTCTRL|org.cougaar.mlm.plugin.generic.GenericTablePlugin,27-TCBN-MVTCTRL|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
286-ADA-SCCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,286-ADA-SCCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
3-13-FABN-155|org.cougaar.mlm.plugin.generic.GenericTablePlugin,3-13-FABN-155|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
3-BDE-1-AD|org.cougaar.mlm.plugin.generic.GenericTablePlugin,3-BDE-1-AD|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
30-MEDBDE|org.cougaar.mlm.plugin.generic.GenericTablePlugin,30-MEDBDE|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
317-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,317-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
372-CGO-TRANSCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,372-CGO-TRANSCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
377-HVY-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,377-HVY-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
4-1-FABN|org.cougaar.mlm.plugin.generic.GenericTablePlugin,4-1-FABN|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
4-27-FABN|org.cougaar.mlm.plugin.generic.GenericTablePlugin,4-27-FABN|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
40-ENGBN|org.cougaar.mlm.plugin.generic.GenericTablePlugin,40-ENGBN|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
41-POL-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,41-POL-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
416-POL-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,416-POL-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
452-ORDCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,452-ORDCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
5-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,5-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
501-FSB|org.cougaar.mlm.plugin.generic.GenericTablePlugin,501-FSB|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
501-MIBN-CEWI|org.cougaar.mlm.plugin.generic.GenericTablePlugin,501-MIBN-CEWI|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
501-MPCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,501-MPCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
51-MDM-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,51-MDM-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
512-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,512-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
515-POL-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,515-POL-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
529-ORDCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,529-ORDCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
541-POL-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,541-POL-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
561-SSBN|org.cougaar.mlm.plugin.generic.GenericTablePlugin,561-SSBN|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
584-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,584-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
588-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,588-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
594-MDM-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,594-MDM-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
596-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,596-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
632-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,632-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
66-MDM-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,66-MDM-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
68-MDM-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,68-MDM-TRKCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
69-ADABDE|org.cougaar.mlm.plugin.generic.GenericTablePlugin,69-ADABDE|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
69-CHEMCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,69-CHEMCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
7-TCGP-TPTDD|org.cougaar.mlm.plugin.generic.GenericTablePlugin,7-TCGP-TPTDD|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
70-ENGBN|org.cougaar.mlm.plugin.generic.GenericTablePlugin,70-ENGBN|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
702-EODDET|org.cougaar.mlm.plugin.generic.GenericTablePlugin,702-EODDET|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
71-ORDCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,71-ORDCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
720-EODDET|org.cougaar.mlm.plugin.generic.GenericTablePlugin,720-EODDET|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
77-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,77-MAINTCO|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
AVNBDE-1-AD|org.cougaar.mlm.plugin.generic.GenericTablePlugin,AVNBDE-1-AD|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
DIVARTY-1-AD|org.cougaar.mlm.plugin.generic.GenericTablePlugin,DIVARTY-1-AD|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
RSA|org.cougaar.mlm.plugin.generic.GenericTablePlugin,RSA|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
244-ENGBN-CBTHVY|org.cougaar.mlm.plugin.generic.GenericTablePlugin,244-ENGBN-CBTHVY|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
52-ENGBN-CBTHVY|org.cougaar.mlm.plugin.generic.GenericTablePlugin,52-ENGBN-CBTHVY|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin|org.cougaar.mlm.plugin.generic.GenericTablePlugin,plugin,0,
1-35-ARBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-35-ARBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-6-INFBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-6-INFBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-AD|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-AD|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
102-POL-SUPPLYCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,102-POL-SUPPLYCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
106-TCBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,106-TCBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
110-POL-SUPPLYCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,110-POL-SUPPLYCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
123-MSB|org.cougaar.mlm.plugin.generic.PropagationPlugin,123-MSB|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
16-CSG|org.cougaar.mlm.plugin.generic.PropagationPlugin,16-CSG|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
18-MAINTBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,18-MAINTBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
191-ORDBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,191-ORDBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
2-BDE-1-AD|org.cougaar.mlm.plugin.generic.PropagationPlugin,2-BDE-1-AD|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
21-TSC-HQ|org.cougaar.mlm.plugin.generic.PropagationPlugin,21-TSC-HQ|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
227-SUPPLYCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,227-SUPPLYCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
28-TCBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,28-TCBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
29-SPTGP|org.cougaar.mlm.plugin.generic.PropagationPlugin,29-SPTGP|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
3-SUPCOM-HQ|org.cougaar.mlm.plugin.generic.PropagationPlugin,3-SUPCOM-HQ|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
343-SUPPLYCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,343-SUPPLYCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
37-TRANSGP|org.cougaar.mlm.plugin.generic.PropagationPlugin,37-TRANSGP|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
47-FSB|org.cougaar.mlm.plugin.generic.PropagationPlugin,47-FSB|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
485-CSB|org.cougaar.mlm.plugin.generic.PropagationPlugin,485-CSB|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
5-CORPS|org.cougaar.mlm.plugin.generic.PropagationPlugin,5-CORPS|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
51-MAINTBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,51-MAINTBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
565-RPRPTCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,565-RPRPTCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
592-ORDCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,592-ORDCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
6-TCBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,6-TCBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
7-CSG|org.cougaar.mlm.plugin.generic.PropagationPlugin,7-CSG|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
71-MAINTBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,71-MAINTBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
AWR-2|org.cougaar.mlm.plugin.generic.PropagationPlugin,AWR-2|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
DISCOM-1-AD|org.cougaar.mlm.plugin.generic.PropagationPlugin,DISCOM-1-AD|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
DLAHQ|org.cougaar.mlm.plugin.generic.PropagationPlugin,DLAHQ|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
HNS|org.cougaar.mlm.plugin.generic.PropagationPlugin,HNS|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
NCA|org.cougaar.mlm.plugin.generic.PropagationPlugin,NCA|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
OSC|org.cougaar.mlm.plugin.generic.PropagationPlugin,OSC|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
TRANSCOM|org.cougaar.mlm.plugin.generic.PropagationPlugin,TRANSCOM|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
USAEUR|org.cougaar.mlm.plugin.generic.PropagationPlugin,USAEUR|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
USEUCOM|org.cougaar.mlm.plugin.generic.PropagationPlugin,USEUCOM|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-27-FABN|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-27-FABN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
125-ORDBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,125-ORDBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
130-ENGBDE|org.cougaar.mlm.plugin.generic.PropagationPlugin,130-ENGBDE|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
18-PERISH-SUBPLT|org.cougaar.mlm.plugin.generic.PropagationPlugin,18-PERISH-SUBPLT|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
181-TCBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,181-TCBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
240-SSCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,240-SSCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
26-SSCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,26-SSCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
316-POL-SUPPLYBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,316-POL-SUPPLYBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
41-FABDE|org.cougaar.mlm.plugin.generic.PropagationPlugin,41-FABDE|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
5-CORPS-ARTY|org.cougaar.mlm.plugin.generic.PropagationPlugin,5-CORPS-ARTY|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
5-CORPS-REAR|org.cougaar.mlm.plugin.generic.PropagationPlugin,5-CORPS-REAR|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
52-ENGBN-CBTHVY|org.cougaar.mlm.plugin.generic.PropagationPlugin,52-ENGBN-CBTHVY|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
574-SSCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,574-SSCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
597-MAINTCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,597-MAINTCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
900-POL-SUPPLYCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,900-POL-SUPPLYCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
FORSCOM|org.cougaar.mlm.plugin.generic.PropagationPlugin,FORSCOM|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-1-CAVSQDN|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-1-CAVSQDN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-13-ARBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-13-ARBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-36-INFBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-36-INFBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-37-ARBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-37-ARBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-4-ADABN|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-4-ADABN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-41-INFBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-41-INFBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-501-AVNBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-501-AVNBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-94-FABN|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-94-FABN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-AD-DIV|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-AD-DIV|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
1-BDE-1-AD|org.cougaar.mlm.plugin.generic.PropagationPlugin,1-BDE-1-AD|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
109-MDM-TRKCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,109-MDM-TRKCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
11-AVN-RGT|org.cougaar.mlm.plugin.generic.PropagationPlugin,11-AVN-RGT|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
12-AVNBDE|org.cougaar.mlm.plugin.generic.PropagationPlugin,12-AVNBDE|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
125-FSB|org.cougaar.mlm.plugin.generic.PropagationPlugin,125-FSB|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
127-DASB|org.cougaar.mlm.plugin.generic.PropagationPlugin,127-DASB|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
141-SIGBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,141-SIGBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
15-PLS-TRKCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,15-PLS-TRKCO|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
16-ENGBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,16-ENGBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
18-MPBDE|org.cougaar.mlm.plugin.generic.PropagationPlugin,18-MPBDE|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
19-MMC|org.cougaar.mlm.plugin.generic.PropagationPlugin,19-MMC|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
2-3-FABN|org.cougaar.mlm.plugin.generic.PropagationPlugin,2-3-FABN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
2-37-ARBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,2-37-ARBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
2-4-FABN-MLRS|org.cougaar.mlm.plugin.generic.PropagationPlugin,2-4-FABN-MLRS|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
2-501-AVNBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,2-501-AVNBN|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin|org.cougaar.mlm.plugin.generic.PropagationPlugin,plugin,0,
